,1075,1075_,1076,1076_,1077,1077_,1125,1125_,1126,1126_,1127,1127_,1128,1128_,1129,1129_,1130,1130_,1131,1131_,1132,1132_,1172,1172_,1173,1173_,1174,1174_,1175,1175_,1176,1176_,1177,1177_,1178,1178_,1179,1179_,1180,1180_,1181,1181_,1182,1182_,1183,1183_,1184,1184_,1221,1221_,1222,1222_,1223,1223_,1224,1224_,1225,1225_,1227,1227_,1228,1228_,1229,1229_,1230,1230_,1231,1231_,1232,1232_,1233,1233_,1234,1234_,1235,1235_,1272,1272_,1273,1273_,1274,1274_,1278,1278_,1279,1279_,1280,1280_,1281,1281_,1282,1282_,1283,1283_,1284,1284_,1285,1285_,1286,1286_,1287,1287_,1326,1326_,1327,1327_,1331,1331_,1332,1332_,1333,1333_,1334,1334_,1335,1335_,1336,1336_,1337,1337_,1338,1338_,1339,1339_,1376,1376_,1377,1377_,1378,1378_,1380,1380_,1382,1382_,1383,1383_,1384,1384_,1385,1385_,1386,1386_,1387,1387_,1388,1388_,1389,1389_,1390,1390_,1426,1426_,1431,1431_,1434,1434_,1435,1435_,1436,1436_,1437,1437_,1438,1438_,1439,1439_,1441,1441_,1442,1442_,1480,1480_,1482,1482_,1483,1483_,1530,1530_,1532,1532_,1533,1533_,1580,1580_,1630,1630_,1684,1684_,1733,1733_,1734,1734_,1783,1783_,2068,2068_,2069,2069_,2118,2118_,2119,2119_,2168,2168_
2016-05-23 12:00:00,95.0,79.8283246358,203.0,175.089057922,82.0,100.250537872,67.0,60.3835099538,177.0,195.205337524,249.0,260.347432454,246.0,268.999460856,210.0,254.68905894,269.0,287.402020772,125.0,128.731122335,47.0,51.1711304983,4.0,4.92825416724,4.0,20.5903259913,12.0,20.5610081355,5.0,9.18484783173,21.0,16.6173380216,132.0,135.134723663,254.0,306.21169281,454.0,437.99361674,549.0,521.123087565,777.0,826.848653158,322.0,343.740285238,84.0,112.47778066,29.0,22.0386912028,2.0,3.89602617423,2.0,6.3026167949,5.0,12.6615418593,11.0,20.2300863266,2.0,4.15822994709,58.0,78.9273885091,140.0,172.414093018,336.0,354.923680623,646.0,601.160639445,934.0,821.595306396,780.0,767.930419922,504.0,533.55287679,416.0,418.993052165,169.0,190.239110311,3.0,4.40774957339,2.0,7.43230728308,1.0,4.81412907441,17.0,11.3899518649,30.0,30.3138806025,223.0,216.327178955,697.0,671.618581136,1192.0,1127.73984782,323.0,320.75323995,123.0,123.948298136,262.0,295.990437826,244.0,268.928067525,58.0,84.2948951721,4.0,8.37204289436,4.0,7.84106121461,63.0,61.5001373291,365.0,367.182988485,633.0,619.224578857,660.0,647.982228597,171.0,138.476807912,73.0,85.20033137,46.0,89.2207304637,36.0,35.1584498088,9.0,8.968714873,1.0,3.38094872236,0.0,3.82992104689,3.0,3.26546311378,5.0,3.50120222569,54.0,22.4322600365,339.0,319.308217367,418.0,443.734898885,302.0,273.904561361,28.0,34.5432971319,20.0,23.5100839933,8.0,15.9577231407,4.0,11.0146012306,7.0,13.5804847082,0.0,3.13173496723,11.0,13.4527579943,16.0,6.99588604768,12.0,6.41250403722,14.0,23.17451636,16.0,23.8580832481,10.0,7.53134640058,2.0,3.83066602548,2.0,3.97975814342,11.0,6.61241022746,10.0,6.2336067756,8.0,7.06433900197,9.0,9.47906080882,6.0,7.69270984332,4.0,3.43602748712,5.0,4.47600738207,3.0,3.94947687785,4.0,3.60683925947,19.0,17.0948125521,9.0,5.57571363449,379.0,333.305709839,262.0,309.45660909,119.0,111.21589915,8.0,7.82791161537,163.0,166.138763428,87.0,28.762594223,77.0,72.4264024099
2016-05-23 13:00:00,87.0,88.2836532593,189.0,189.290204366,93.0,99.8068733215,73.0,63.7192198435,226.0,196.126627604,268.0,253.502161662,263.0,271.745826721,214.0,244.501459757,285.0,307.102640788,126.0,137.999174754,56.0,52.8872146606,2.0,4.43605701129,8.0,18.2250430584,13.0,22.6055035591,12.0,8.63015675545,18.0,16.2484830221,141.0,149.674654643,317.0,311.522364299,467.0,433.460316976,559.0,536.944712321,875.0,793.983540853,337.0,323.817982992,74.0,111.837871552,26.0,22.4614016215,1.0,4.1641275088,5.0,5.41204082966,5.0,12.8787637552,10.0,20.3581263224,3.0,3.59811822573,67.0,73.558757782,160.0,177.388712565,316.0,349.066930135,624.0,619.593826294,936.0,864.124806722,723.0,773.707224528,537.0,542.811462402,479.0,399.066253662,173.0,196.352183024,3.0,4.90936255455,6.0,7.08574509621,2.0,4.75765570005,10.0,11.4183999697,29.0,29.780427297,215.0,209.568494161,726.0,687.816680908,1268.0,1212.66190592,335.0,321.985539754,132.0,138.524155935,272.0,283.909434001,218.0,257.807484945,63.0,84.7033678691,7.0,7.10371466478,6.0,5.94655948877,54.0,57.2004025777,365.0,362.280507406,619.0,595.06725057,697.0,637.201538086,151.0,142.937576294,79.0,86.5595169067,56.0,87.0712451935,27.0,39.2525285085,7.0,8.9998301665,0.0,2.34904112418,1.0,3.92703545094,2.0,3.28273932139,7.0,3.74932217598,42.0,23.802602609,321.0,300.437319438,400.0,415.991541545,252.0,281.694127401,39.0,36.3270483017,22.0,23.4302469889,10.0,15.7245310148,6.0,10.2931260268,4.0,13.3757400513,1.0,3.13872208198,10.0,13.0130317211,8.0,8.25956892967,9.0,7.30369122823,25.0,21.7470525106,22.0,23.8196226756,6.0,6.40142122904,5.0,4.0028724273,2.0,3.71659259001,4.0,6.31841135025,8.0,6.37433099747,8.0,6.70986803373,10.0,8.69146005313,5.0,6.67507123947,0.0,2.95543066661,6.0,4.65457721551,1.0,3.75696456432,3.0,3.46036950747,12.0,16.3936506907,9.0,5.89608891805,297.0,326.544616699,244.0,283.316034953,165.0,132.333588918,20.0,7.53794431686,191.0,178.26919047,62.0,42.9753389359,106.0,88.0532277425
2016-05-23 14:00:00,107.0,93.5941785177,213.0,191.684903463,86.0,104.877788544,79.0,65.3035774231,215.0,213.643208822,329.0,261.109186808,286.0,286.067433675,224.0,256.845425924,338.0,329.311289469,134.0,150.372515361,45.0,49.9141432444,2.0,4.76203544935,10.0,17.9295880795,28.0,21.5134762128,9.0,10.284323136,11.0,18.9144751231,173.0,158.406227112,343.0,337.754252116,537.0,481.89310201,601.0,575.997299194,744.0,816.518737793,309.0,346.707733154,74.0,117.754955292,30.0,21.1035394669,0.0,3.92665115992,4.0,6.01606388887,7.0,13.4521176815,19.0,20.0266009967,5.0,3.73802558581,49.0,79.2431297302,151.0,181.670669556,371.0,358.423924764,679.0,665.692871094,965.0,887.56543986,744.0,813.801859538,658.0,566.601226807,476.0,454.389368693,215.0,203.812271118,1.0,5.00175468127,3.0,6.9483987093,3.0,5.47546378771,16.0,9.97136068344,21.0,29.2134787242,217.0,219.219444275,756.0,741.069071452,1352.0,1291.92989095,359.0,347.849624634,147.0,149.138956706,298.0,309.651753743,267.0,272.181406657,72.0,88.9881286621,2.0,8.58363922437,4.0,7.38050715129,59.0,56.9553457896,386.0,387.61664327,755.0,645.571350098,869.0,723.787689209,180.0,156.74765269,96.0,87.1455675761,62.0,92.7170327504,40.0,41.2370595932,9.0,9.18610095978,3.0,3.08661348621,3.0,4.34703453382,1.0,3.42773091793,7.0,4.23263939222,46.0,27.0591274897,356.0,318.520614624,443.0,459.050445557,296.0,291.409876506,35.0,36.2861690521,19.0,22.4856704076,11.0,16.4380203883,13.0,10.5623859564,10.0,13.0548188686,0.0,3.11742649476,12.0,13.0034546852,21.0,7.8820930322,14.0,7.60092775027,23.0,23.2811702092,17.0,24.1454191208,6.0,7.08498358727,3.0,4.61231064796,2.0,3.60357518991,2.0,6.36460530758,6.0,6.38735802968,8.0,6.21322329839,10.0,8.22580989202,8.0,6.50022490819,3.0,3.47934405009,5.0,4.85693860054,4.0,3.30197638273,6.0,3.38521397114,15.0,15.6359583537,10.0,6.67682003975,294.0,348.296478271,281.0,310.438537598,182.0,155.150683085,8.0,8.87400658925,256.0,217.000653585,68.0,49.5523363749,81.0,99.1161791484
2016-05-23 15:00:00,109.0,96.1584828695,212.0,190.547988892,96.0,104.503887177,80.0,64.1837615967,203.0,217.257148743,275.0,268.634747823,266.0,285.202875773,254.0,244.04868571,365.0,338.16490682,153.0,155.187482198,46.0,48.0932788849,3.0,4.55134812991,2.0,19.5816318194,17.0,23.3644750913,3.0,10.2208296458,18.0,16.6077753703,138.0,155.361587524,339.0,354.419937134,494.0,488.388600667,617.0,593.621856689,832.0,780.034220378,302.0,338.835861206,99.0,105.6283137,27.0,18.7783473333,1.0,4.09972067674,7.0,6.67194624742,6.0,13.7168397903,21.0,19.886572361,6.0,4.16790270805,62.0,80.8465385437,152.0,172.593043009,370.0,365.508066813,651.0,655.623779297,881.0,865.461975098,803.0,794.41611735,630.0,588.845855713,472.0,441.72475179,268.0,203.366307576,0.0,5.16841741403,4.0,7.66006549199,1.0,5.10982680321,4.0,10.5165376663,30.0,25.5805018743,195.0,212.257995605,728.0,711.093648275,1341.0,1282.73323568,366.0,339.989827474,128.0,149.67594401,357.0,309.271906535,302.0,266.748336792,60.0,84.4584433238,8.0,9.27325268586,9.0,9.0868597428,44.0,54.4417292277,367.0,387.446111043,690.0,636.590840658,919.0,765.073364258,248.0,174.634928385,110.0,85.3593406677,90.0,92.9210707347,57.0,40.4242232641,13.0,9.29708639781,0.0,3.60885956635,4.0,3.72193745772,3.0,3.67155106862,4.0,4.84870874882,36.0,26.6690818469,413.0,329.439005534,531.0,457.491597493,412.0,291.031489054,48.0,35.4663454692,19.0,22.8824656804,12.0,16.5401436488,8.0,10.3054449558,12.0,11.9350625674,0.0,3.40205073357,10.0,11.4538850784,9.0,7.71495207151,11.0,7.40367078781,16.0,20.9371204376,31.0,23.2737070719,6.0,7.4105647405,6.0,4.74649055799,5.0,3.97992130121,5.0,6.16973288854,7.0,5.94607798258,3.0,6.51210824649,7.0,7.99939584732,10.0,6.67968130112,3.0,3.5917630593,4.0,5.38585432371,2.0,3.50004120668,1.0,3.79957731565,29.0,15.6307740211,9.0,6.27742866675,259.0,351.478302002,304.0,305.997909546,144.0,162.665049235,8.0,9.98090823491,251.0,231.41490682,35.0,53.4721221924,77.0,101.764334361
2016-05-23 16:00:00,89.0,88.2395769755,140.0,171.479838053,79.0,96.9262301127,70.0,60.7054233551,189.0,188.29036967,238.0,243.650060018,231.0,250.097562154,201.0,217.911814372,277.0,322.468928019,172.0,151.18359375,33.0,43.962735494,4.0,4.73241174221,9.0,15.5410681566,15.0,21.3196754456,3.0,8.95078198115,7.0,16.0879122416,144.0,145.540336609,334.0,319.473144531,424.0,430.744018555,544.0,549.57778422,713.0,716.09000651,272.0,295.451248169,88.0,101.238189697,18.0,17.8878555298,1.0,3.77634600798,7.0,7.03979492188,7.0,13.5669220289,17.0,19.1270327568,3.0,4.48248004913,42.0,76.4441305796,144.0,163.542859395,338.0,324.626261393,629.0,591.672108968,722.0,765.446797689,716.0,747.59673055,541.0,556.405039469,449.0,407.894037882,211.0,185.971616109,3.0,5.2609385252,3.0,6.88065910339,3.0,5.12700545788,4.0,7.76132078966,32.0,23.9481102626,193.0,187.424135844,706.0,633.521555583,1214.0,1163.86891683,308.0,303.319488525,116.0,130.13533783,312.0,287.489980062,300.0,241.208155314,64.0,76.1745732625,6.0,10.0510183374,5.0,9.90092555682,23.0,48.2956206004,338.0,342.453470866,589.0,586.182830811,766.0,731.829732259,199.0,154.506584167,89.0,83.3206303914,75.0,88.991057078,54.0,38.9601214727,9.0,9.47711571058,0.0,4.0544150273,2.0,3.97926914692,2.0,3.5980647405,17.0,4.69139230251,30.0,24.2454293569,307.0,297.650349935,432.0,405.262425741,317.0,269.271141052,35.0,34.5809456507,22.0,21.7948131561,11.0,16.0493779182,1.0,9.66135215759,7.0,10.553706646,1.0,3.45404748122,14.0,10.8053139051,6.0,6.90962370237,11.0,7.30003595352,30.0,20.5236889521,27.0,22.8615194956,11.0,7.32015403112,10.0,4.47982307275,0.0,4.29446470737,3.0,6.26544618607,4.0,6.05666923523,6.0,5.68407166004,5.0,6.72631136576,6.0,6.262484471,1.0,3.59096157551,3.0,4.56777306398,0.0,3.93856191635,3.0,3.71869639556,15.0,14.2781593005,11.0,6.36649620533,336.0,338.716405233,341.0,276.090578715,133.0,160.396240234,16.0,10.6842609247,219.0,228.135238647,64.0,53.5960629781,117.0,93.5742416382
2016-05-23 17:00:00,107.0,91.5758514404,182.0,187.187227885,136.0,111.849117279,93.0,70.4561309814,251.0,218.389892578,331.0,274.398513794,315.0,291.926757812,273.0,246.266682943,443.0,386.238515218,223.0,177.497273763,70.0,46.4241313934,2.0,4.84777148565,8.0,18.2563977242,21.0,22.7060613632,7.0,10.2085220814,8.0,19.1044278145,188.0,178.718818665,471.0,399.408269246,575.0,512.95300293,755.0,658.898071289,800.0,825.818847656,347.0,356.331797282,107.0,110.494538625,27.0,19.4166294734,0.0,4.25960238775,3.0,7.7424000899,8.0,15.0275826454,18.0,22.2927621206,7.0,4.81986705462,64.0,81.9104220072,150.0,185.536852519,421.0,399.699523926,854.0,749.277791341,881.0,868.337310791,1011.0,937.989624023,730.0,651.399749756,582.0,469.52213033,226.0,209.970367432,6.0,6.81666811307,3.0,8.43431830406,3.0,6.59760681788,6.0,9.13564125697,41.0,27.9107297262,218.0,210.6494929,1079.0,871.81258138,1495.0,1398.11871338,368.0,333.338424683,158.0,139.149017334,432.0,326.966298421,368.0,279.955485026,102.0,84.9586639404,7.0,10.6571811835,4.0,8.33388829231,68.0,50.6294396718,485.0,405.08799235,869.0,698.363677979,874.0,771.74516805,237.0,164.877182007,125.0,91.6822369893,97.0,98.0953712463,93.0,45.6998030345,14.0,11.0903045336,0.0,5.59317374229,1.0,4.95264017582,0.0,4.36469602585,8.0,6.30325818062,51.0,25.3678277334,410.0,332.829706828,572.0,461.624979655,400.0,299.135869344,67.0,39.5144837697,38.0,24.7903051376,23.0,19.4074570338,9.0,11.1843396028,7.0,12.143075784,1.0,4.22067872683,21.0,13.6958850225,15.0,7.67492381732,7.0,9.07500561078,35.0,24.8060302734,47.0,27.8832804362,16.0,8.45657221476,12.0,6.0501879851,8.0,4.81321597099,10.0,6.31084108353,3.0,6.79924511909,2.0,6.23488092422,8.0,7.95129911105,3.0,7.47292725245,1.0,3.99922629197,7.0,5.45887517929,1.0,3.99922629197,2.0,4.27697177728,19.0,17.6160809199,8.0,6.80619883537,396.0,350.41389974,243.0,310.400268555,80.0,163.041623433,16.0,12.8405790329,205.0,238.481623332,58.0,57.4677893321,90.0,106.895483653
2016-05-23 18:00:00,124.0,93.3085047404,211.0,188.845690409,145.0,124.062506358,132.0,75.5824400584,292.0,264.906720479,381.0,354.714574178,405.0,361.029546102,324.0,313.902715047,549.0,476.096842448,252.0,201.507181803,53.0,50.5356082916,5.0,6.20862849553,24.0,22.8522637685,33.0,27.1389039358,13.0,11.1028821468,9.0,19.0845980644,229.0,232.833162944,484.0,483.320419312,713.0,630.960968018,890.0,836.715952555,945.0,986.560516357,415.0,450.699442546,124.0,122.543427785,32.0,22.0478436152,2.0,5.42942754428,8.0,9.2450474898,7.0,18.6960256894,23.0,26.1905714671,9.0,5.91498716672,94.0,99.4479560852,232.0,245.038314819,526.0,485.804077148,1010.0,944.226715088,1078.0,1115.90740967,1210.0,1127.46191406,929.0,845.242095947,716.0,578.087320964,267.0,228.74739329,9.0,7.30795550346,2.0,10.6832536062,5.0,6.89522194862,13.0,10.2997078101,41.0,32.6904236476,256.0,230.082199097,1167.0,1120.49226888,1879.0,1736.22735596,455.0,366.259780884,153.0,137.791028341,507.0,391.265014648,390.0,329.693359375,123.0,90.2585029602,11.0,15.6586998304,14.0,13.4794432322,73.0,54.9004370372,573.0,506.661234538,852.0,784.370269775,820.0,746.008219401,190.0,161.383745829,104.0,97.6730664571,101.0,100.263498942,66.0,55.0065841675,9.0,13.4175146421,4.0,7.35839617252,0.0,6.73522233963,4.0,5.55205484231,5.0,7.56034342448,45.0,31.0522991816,407.0,354.316813151,538.0,580.320882161,328.0,350.173390706,55.0,47.1272894541,34.0,30.2085224787,17.0,23.7673161825,15.0,13.0324887435,9.0,14.8054296176,0.0,5.51313126087,33.0,15.9233407974,14.0,8.95647978783,5.0,9.1833255291,28.0,29.6210142771,38.0,33.0716295242,19.0,10.3922047615,4.0,7.53830369314,4.0,6.11640262604,13.0,8.46245670319,7.0,7.66678841909,7.0,7.23400553068,6.0,9.12033478419,3.0,8.44289366404,4.0,5.33770565192,3.0,6.90852157275,6.0,5.29167886575,1.0,5.43569612503,3.0,19.601064682,4.0,8.00849866867,333.0,358.943771362,253.0,325.507125854,114.0,160.147165934,12.0,14.8859465917,204.0,250.259658813,7.0,61.8593425751,61.0,109.482941945
2016-05-23 19:00:00,111.0,91.2818895976,196.0,179.223803202,140.0,132.08047994,93.0,82.5862248739,315.0,275.154169718,418.0,362.935724894,390.0,384.028442383,301.0,360.585810343,455.0,503.981526693,212.0,196.844403585,41.0,46.3431549072,4.0,6.58599909147,10.0,24.2236979802,16.0,28.7405967712,7.0,12.5955936909,19.0,17.1644647916,236.0,266.122111003,560.0,525.583231608,710.0,656.893015544,853.0,817.093699137,845.0,961.704284668,470.0,472.758733114,131.0,117.950452169,18.0,21.5389604568,4.0,5.95770478249,4.0,9.90884494781,7.0,16.9327443441,29.0,27.2422815959,8.0,6.79748853048,111.0,116.166749318,252.0,280.902163188,466.0,492.737767537,896.0,977.68641154,1224.0,1110.41003418,1175.0,1175.75366211,864.0,835.883473714,506.0,548.212168376,217.0,220.665433248,8.0,8.46923470497,10.0,10.4431760311,2.0,7.49916497866,10.0,10.5671622753,31.0,30.191204071,249.0,235.323766073,1133.0,1105.99464925,1998.0,1809.893514,418.0,333.947382609,143.0,123.73597463,358.0,375.060450236,263.0,304.70375061,82.0,88.0043474833,16.0,17.7408250173,14.0,16.4272489548,48.0,57.5860201518,490.0,493.795608521,675.0,681.452362061,624.0,638.389556885,143.0,148.545209249,76.0,90.1819725037,91.0,98.949025472,27.0,53.8018525441,9.0,13.6196525892,3.0,8.98177663485,2.0,6.59991931915,3.0,5.950015227,5.0,7.83073925972,64.0,30.9373264313,282.0,300.573862712,505.0,525.021245321,280.0,306.764884949,31.0,46.2302138011,22.0,29.9892822901,11.0,22.1207704544,8.0,12.8582741419,3.0,15.0367444356,3.0,5.72196563085,29.0,17.7139194806,21.0,9.44823431969,10.0,8.55169812838,26.0,29.8517179489,19.0,31.9936358134,8.0,11.8206267357,2.0,7.2826590538,1.0,6.30730414391,3.0,8.33441225688,8.0,7.5713382562,12.0,7.67131344477,9.0,8.58842833837,4.0,8.31611998876,2.0,5.86598292987,12.0,7.41782426834,1.0,6.11949221293,0.0,5.67593884468,20.0,16.8571187655,4.0,7.14527146022,351.0,352.518351237,341.0,317.224395752,100.0,153.810831706,12.0,14.3535766602,222.0,240.152666728,58.0,56.9224774043,77.0,104.711503347
2016-05-23 20:00:00,87.0,87.5655199687,158.0,160.007698059,164.0,116.486756643,107.0,78.4128468831,308.0,253.404416402,363.0,345.417236328,406.0,372.039591471,366.0,363.254053752,452.0,501.583017985,185.0,175.144419352,19.0,38.033296903,5.0,5.84791088104,10.0,22.6236475309,19.0,26.3288752238,16.0,13.1840229034,19.0,17.6652614276,307.0,270.804890951,611.0,547.204615275,660.0,613.92292277,830.0,748.954752604,765.0,850.237833659,447.0,470.699829102,84.0,111.352982839,19.0,19.3766781489,3.0,5.58533016841,5.0,9.28250082334,11.0,17.4719187419,23.0,27.8193906148,5.0,6.98049887021,121.0,127.840819041,281.0,293.864822388,464.0,455.955764771,892.0,891.68645223,1115.0,1052.19110107,1156.0,1095.29477946,797.0,778.83803304,433.0,456.386169434,170.0,188.740893046,12.0,8.47974824905,7.0,10.3099501928,6.0,6.60290869077,12.0,11.3011399905,27.0,28.5924730301,198.0,204.185826619,1009.0,1030.93829346,1824.0,1743.894104,408.0,297.936548869,96.0,111.793969472,307.0,325.445658366,197.0,256.15868632,71.0,84.3523190816,14.0,18.0211399396,14.0,18.6914898554,68.0,52.3753522237,409.0,413.241338094,567.0,537.815963745,459.0,498.741755168,95.0,112.557033539,58.0,74.8826166789,72.0,90.8934529622,34.0,44.6871102651,13.0,12.8271654447,8.0,8.75621342659,7.0,6.37925163905,5.0,5.74127745628,10.0,7.38469354312,76.0,32.3531901042,203.0,228.748471578,416.0,407.283447266,265.0,241.782780965,25.0,39.166768074,25.0,28.3257761002,15.0,21.7681554159,6.0,13.4356239637,14.0,14.2978369395,3.0,5.95067826907,15.0,18.2571517626,5.0,9.97109460831,6.0,8.59747489293,28.0,28.9464915593,28.0,28.8199380239,9.0,10.8999212583,0.0,6.52867897352,1.0,5.94590409597,7.0,7.53820228577,6.0,7.58572030067,8.0,7.87651443481,2.0,8.56232706706,1.0,7.85663036505,2.0,5.65724511941,6.0,7.86761403084,2.0,5.62192940712,1.0,5.31125370661,36.0,17.3703009288,8.0,6.76166899999,331.0,352.475697835,260.0,288.300331116,163.0,158.766197205,12.0,14.5560452143,263.0,233.427457174,82.0,54.1804587046,123.0,103.55355072
2016-05-23 21:00:00,107.0,76.3065223694,195.0,140.254984538,120.0,103.419029236,92.0,77.0264123281,272.0,232.18275706,410.0,328.052388509,499.0,380.559270223,446.0,369.76357015,536.0,490.789072673,214.0,161.658569336,16.0,29.5061098735,2.0,6.51861317952,16.0,23.1380240122,39.0,25.4670893351,18.0,13.9905729294,26.0,18.3400847117,357.0,305.12642924,625.0,567.258178711,633.0,591.07119751,713.0,699.814168294,717.0,815.904449463,489.0,466.315577189,96.0,97.2600568136,8.0,18.0338368416,9.0,6.22382569313,16.0,10.4431430499,15.0,17.3310340246,26.0,26.7454239527,6.0,7.04389063517,157.0,149.458391825,318.0,338.486874898,439.0,445.03167216,892.0,833.329447428,1139.0,990.236887614,1351.0,1122.44803874,1073.0,756.254720052,533.0,415.33887736,134.0,157.353182475,9.0,8.99426468213,12.0,10.8770342668,10.0,7.3921242555,6.0,11.7317509651,11.0,26.4909197489,140.0,176.566871643,1023.0,963.197428385,1582.0,1716.16027832,433.0,279.473632812,74.0,95.3764546712,275.0,277.935908,186.0,223.112266541,58.0,75.0198847453,29.0,19.1295502981,21.0,19.4234948158,49.0,47.124352773,408.0,375.93699646,559.0,482.280024211,419.0,400.033935547,63.0,78.7378489176,36.0,63.7895978292,72.0,82.1773465474,33.0,38.451728185,8.0,12.6435303688,6.0,10.6383280754,13.0,7.3351038297,5.0,6.46171935399,6.0,7.5081641674,48.0,33.6281897227,129.0,180.211006165,357.0,381.734003703,241.0,197.782170614,19.0,35.1345860163,21.0,26.8432451884,21.0,19.7846075694,11.0,12.5914902687,15.0,14.3899584611,6.0,5.96207904816,16.0,18.053668499,12.0,9.81341465314,9.0,8.47009356817,25.0,27.3469711939,28.0,27.1422042847,7.0,11.4282725652,2.0,5.93059551716,6.0,5.81806178888,6.0,7.89098930359,2.0,8.19503831863,5.0,8.95595216751,3.0,8.17182509104,4.0,8.29041786989,3.0,5.87035719554,5.0,8.72000026703,6.0,6.2570066452,1.0,5.72633989652,17.0,17.7249007225,3.0,7.19325598081,395.0,356.526275635,334.0,283.627263387,200.0,159.109636943,15.0,13.2848571142,203.0,220.480766296,55.0,51.8483047485,143.0,103.305854797
2016-05-23 22:00:00,83.0,69.724527359,129.0,124.346674601,85.0,81.0559539795,84.0,64.0547472636,173.0,199.440394084,379.0,302.182261149,489.0,391.910425822,449.0,378.654017131,557.0,475.977747599,236.0,148.794787089,13.0,22.0998355548,5.0,5.80244223277,27.0,21.2021594048,27.0,24.3564424515,11.0,13.0245819092,17.0,18.7573836644,403.0,312.321965535,656.0,548.898305257,516.0,543.247528076,578.0,604.579030355,680.0,700.790405273,466.0,468.222137451,65.0,84.8901011149,8.0,16.2271413803,7.0,6.19928654035,29.0,11.9243218104,11.0,21.2493522962,28.0,24.5370658239,11.0,6.56690128644,205.0,180.481259664,406.0,322.611104329,416.0,390.776006063,792.0,761.288330078,957.0,825.169830322,1209.0,1104.38426717,757.0,723.179545085,337.0,351.912785848,96.0,128.14444987,12.0,9.29913099607,13.0,12.8877433141,9.0,8.07353798548,9.0,10.0424827735,14.0,20.2103331884,145.0,145.016259511,701.0,765.76264445,1186.0,1261.50842285,348.0,235.775449117,47.0,73.8522332509,234.0,221.014806112,138.0,180.670015971,42.0,63.1098168691,43.0,28.8814169566,32.0,25.8012611071,30.0,42.9206968943,286.0,286.098716736,395.0,338.430999756,310.0,284.134318034,49.0,63.4658571879,25.0,53.4392697016,60.0,71.4089806875,24.0,33.6605526606,5.0,11.4664084117,12.0,11.1336496671,12.0,7.89892657598,10.0,6.67163856824,16.0,6.9361260732,36.0,29.8008502324,112.0,138.685214996,273.0,312.79629008,142.0,168.071502686,20.0,27.0643548965,24.0,24.3133093516,15.0,20.2841211955,11.0,12.3393160502,11.0,14.6710271835,4.0,6.06143641472,44.0,15.6283343633,4.0,8.38645450274,5.0,8.33364621798,20.0,24.3459253311,19.0,23.9760484695,9.0,9.01284694672,2.0,5.76410969098,6.0,5.87832132975,1.0,7.10706631343,6.0,7.378871123,11.0,7.9859029452,12.0,7.39047368368,13.0,7.80396918456,5.0,5.76190034548,11.0,8.90197094282,4.0,5.70933858554,5.0,5.48723753293,31.0,15.1703372002,6.0,6.41813611984,429.0,348.73500061,296.0,267.895795186,112.0,148.43298467,16.0,12.7778867086,164.0,222.386950175,33.0,56.243598938,74.0,106.287231445
2016-05-23 23:00:00,30.0,54.0505803426,92.0,99.8243967692,44.0,63.1612421672,52.0,57.6758111318,151.0,143.07161204,288.0,235.896901449,347.0,342.849950155,387.0,337.84328715,473.0,427.348393758,120.0,135.322182973,10.0,15.206348896,2.0,5.95945398013,31.0,23.6115379333,17.0,22.9468523661,12.0,11.7535243829,16.0,18.7501578331,363.0,281.86907196,487.0,477.492151896,356.0,381.935007731,486.0,432.144424438,376.0,494.024892171,349.0,350.836044312,45.0,62.6051489512,8.0,15.3020841281,10.0,6.69081401825,13.0,15.92466561,9.0,23.088268439,36.0,24.2706371943,3.0,6.55109492938,211.0,184.007342021,314.0,290.584681193,340.0,290.160606384,601.0,512.887232463,564.0,610.278096517,793.0,902.233601888,483.0,540.88788859,167.0,239.675427755,64.0,93.5537745158,11.0,11.522128582,16.0,17.3063297272,11.0,8.89462812742,7.0,9.89232977231,13.0,16.8582998912,103.0,106.665294647,488.0,500.62940979,751.0,786.721700033,150.0,174.552008311,40.0,48.7662315369,164.0,164.026204427,98.0,127.284550985,28.0,47.3747412364,51.0,33.0407368342,30.0,30.5916175842,20.0,33.5797818502,203.0,206.995488485,226.0,214.854699453,192.0,147.352012952,21.0,38.4727719625,21.0,33.4537992477,64.0,55.3070106506,20.0,27.2059745789,8.0,11.2637818654,25.0,13.3892706235,15.0,8.56961210569,16.0,7.24582974116,10.0,8.78134131432,23.0,24.6432250341,93.0,98.6607449849,188.0,193.519513448,92.0,109.147074382,20.0,23.8821217219,23.0,21.9026997884,11.0,18.7364915212,10.0,13.1086022059,4.0,15.2492206891,14.0,6.26398491859,50.0,17.4640868505,2.0,6.29221626123,11.0,8.07834196091,20.0,21.5119276047,14.0,21.4203542074,8.0,9.8566382726,6.0,5.77776114146,1.0,5.98317368825,5.0,6.91155529022,11.0,7.41260115306,8.0,8.0916744868,5.0,7.72629920642,6.0,9.15038553874,5.0,5.80244453748,12.0,10.0764431159,3.0,5.65240347385,6.0,5.64126396179,1.0,15.7310922941,7.0,6.64432907104,276.0,397.325831095,378.0,214.48773702,142.0,121.91309611,18.0,12.5852265358,190.0,188.157285055,41.0,46.3787644704,68.0,88.2114219666
